27845,2,,,5,8,320,P,15
19874,2,,,5,7,1036.7,P,15
113989,2,,,5,1,1559.2,P,15
125939,2,,,5,5,505.8,P,15
223640,2,,,5,5,635.3,P,15
304311,2,,,5,2,1483.9,P,15
257832,2,,,5,10,960.2,P,13
60800,3,12333,D3Wox2,5,3,610.1,P,15
252383,2,,,5,1,148.81,P,12
71570,2,,,5,1,846.3,P,15
44986,3,7236,D12Got68,5,12,458.6,F,15
79795,2,,,5,1,772.8,P,15
39174,3,3276,D14Rat55,5,14,318.7,P,10
630382,2,,,5,2,1645.4,P,14
21002,2,,,5,1,1081.2,P,15
128270,2,,,5,19,98.1,P,15
630312,2,,,5,7,350.91,P,12
240842,2,,,5,17,833.4,P,15
15086,2,,,5,6,237.1,P,15
159131,2,,,5,4,499.71,P,12
630123,2,,,5,16,240.22,P,13
13091,2,,,5,5,1105,P,15
13877,2,,,5,14,431.29,P,11
274094,2,,,5,4,349.8,P,15
92654,2,,,5,13,630.3,P,15
630897,2,,,5,1,1551.5,P,15
629696,2,,,5,6,742.9,P,13
44274,3,6616,D7Got61,5,7,594.5,F,15
10826,3,269,D5Mgh23,5,5,779.4,P,15
33230,2,,,5,2,538.5,P,15
43466,3,5932,D2Got23,5,2,167.3,P,14
43887,2,,,5,5,931,P,15
16817,2,,,5,16,65.3,P,15
12098,2,,,5,14,243.2,P,15
630521,2,,,5,13,521.1,P,13
31682,2,,,5,5,836,P,15
625775,3,13174,D13Got68,5,13,538.9,P,15
119362,2,,,5,11,712.6,P,15
43989,3,6376,D5Got87,5,5,1003.8,P,15
170800,2,,,5,12,468.7,P,15
60330,3,11863,D2Got55,5,2,621.9,P,11
134988,2,,,5,5,1153.9,P,15
14594,2,,,5,16,522.9,P,15
109225,2,,,5,12,549.6,P,15
100021,2,,,5,12,119.7,P,15
33188,2,,,5,5,146.8,P,15
44977,3,7228,D12Got50,5,12,372.11,P,12
118661,2,,,5,11,436.1,P,15
211128,2,,,5,15,712.4,P,15
13391,2,,,5,7,861,P,15
22919,2,,,5,9,61.5,P,15
12647,2,,,5,12,593.8,P,15
165583,2,,,5,19,486.8,P,15
60607,3,12140,D8Got181,5,8,1258.9,P,15
43030,3,5563,D14Rat130,5,14,699,P,15
78763,2,,,5,5,116.5,P,15
35392,3,1384,D13Rat28,5,13,303.7,P,15
137128,2,,,5,4,349.8,P,15
630616,2,,,5,15,619.1,P,12
222131,2,,,5,3,1431.1,P,15
36882,3,2130,D3Rat7,5,3,1289.9,P,15
300313,2,,,5,11,466.5,P,15
21314,2,,,5,5,54.7,P,13
15716,2,,,5,7,718.4,P,15
31142,2,,,5,1,1442.29,P,12
88019,2,,,5,1,768.5,P,13
18053,2,,,5,5,891.9,P,15
10642,3,210,D10Mit12,5,10,983.8,F,15
16211,2,,,5,14,785.39,P,13
41560,3,4469,D5Rat153,5,5,744.7,P,15
154993,2,,,5,18,775.9,P,15
629658,2,,,5,9,869.2,P,15
27206,2,,,5,4,656.73,P,9
44993,3,7242,D12Got72,5,12,502.8,P,15
252629,2,,,5,2,502.3,P,12
123300,2,,,5,5,133.8,P,15
223428,2,,,5,19,294.9,P,13
163552,2,,,5,8,1302.6,P,15
28037,2,,,5,1,1258.5,P,15
127072,2,,,5,16,457.2,P,15
14489,2,,,5,1,240.7,P,15
629925,2,,,5,1,1501.8,P,15
26999,2,,,5,2,983.1,P,15
13427,2,,,5,5,689.6,P,14
314367,2,,,5,1,903.3,P,15
19451,2,,,5,1,1589.3,P,12
105038,2,,,5,2,1243.5,P,15
334468,2,,,5,9,60.3,P,13
269426,2,,,5,5,920.4,P,15
335782,2,,,5,16,559.8,P,13
301666,2,,,5,X,178.3,P,15
19466,2,,,5,10,877.1,P,15
27671,2,,,5,9,534.4,P,15
90054,2,,,5,6,117.59,P,14
44116,3,6477,D6Got92,5,6,546.19,P,14
73378,2,,,5,19,696.7,P,14
42883,3,5416,D9Rat159,5,18,673.9,P,15
31052,2,,,5,10,153.4,P,15
186995,2,,,5,6,747.9,P,15
630831,2,,,5,15,63.9,P,15
26030,2,,,5,2,1660.41,P,10
205280,2,,,5,18,393,P,15
86918,2,,,5,1,1682.1,P,15
266641,2,,,5,9,758.2,P,15
60665,3,12198,D9Got56,5,9,406.9,F,15
91364,2,,,5,2,1579.8,P,15
192813,2,,,5,4,1068.2,P,15
339034,2,,,5,7,1065.1,P,15
107929,2,,,5,1,824.6,P,11
116963,2,,,5,5,786.8,P,11
149970,2,,,5,3,152.1,P,15
245580,2,,,5,2,1546.2,P,15
97031,2,,,5,8,1313.5,P,14
182239,2,,,5,18,35,P,14
120257,2,,,5,2,283.5,P,11
31100,2,,,5,7,1133.2,P,9
183771,2,,,5,7,117.8,P,14
95888,2,,,5,4,969.31,P,14
151360,2,,,5,1,128.34,P,11
177985,2,,,5,6,848.5,P,15
16832,2,,,5,4,698.4,P,15
209455,2,,,5,9,612,P,15
23963,2,,,5,17,326.32,P,12
38368,3,2873,D9Rat95,5,9,670,P,15
139114,2,,,5,1,793.6,P,15
226472,2,,,5,2,964.4,P,15
262230,2,,,5,1,842.7,P,14
91134,2,,,5,5,148.7,P,15
630160,2,,,5,3,759,P,15
630121,2,,,5,1,909.79,P,14
19670,2,,,5,11,658.3,P,15
44159,3,6518,D6Got143,5,6,745.4,P,15
278270,2,,,5,14,157.27,P,10
40396,3,3887,D14Rat108,5,14,573.5,P,15
18947,2,,,5,20,204,P,15
93143,2,,,5,X,402.4,P,15
12455,2,,,5,1,1519.7,P,14
26177,2,,,5,19,745.7,P,13
630748,2,,,5,20,311.14,P,12
77403,2,,,5,8,793.7,P,15
143379,2,,,5,17,339.8,P,15
189389,2,,,5,14,350.89,P,14
218471,2,,,5,8,1317.8,P,14
43430,3,5904,D1Got237,5,1,1620.01,P,11
105779,2,,,5,20,54.8,P,15
264114,2,,,5,19,475.6,P,15
262515,2,,,5,14,579.6,P,15
43875,3,6282,D5Got109,5,5,134.7,P,15
184055,2,,,5,16,16.3,P,12
245272,2,,,5,12,310.01,P,14
34062,3,782,D8Mgh2,5,8,1152.4,P,15
96329,2,,,5,18,370.3,P,15
26237,2,,,5,4,376,P,15
116858,2,,,5,8,254.7,P,15
21089,2,,,5,15,716.1,P,15
323263,2,,,5,7,524.2,P,15
45100,3,7332,D13Got84,5,13,629.3,P,15
38186,3,2782,D1Rat204,5,1,1322.3,F,15
630311,2,,,5,5,838.1,P,15
296221,2,,,5,2,1644.8,P,15
38532,3,2955,D10Rat126,5,10,452.9,P,15
335752,2,,,5,6,793.5,P,15
240367,2,,,5,5,723.01,P,10
210864,2,,,5,13,605.5,P,15
322472,2,,,5,10,957.1,P,13
105671,2,,,5,3,1180.2,P,15
42703,3,5236,D4Rat263,5,4,457.1,F,15
15110,2,,,5,4,169.89,P,12
228572,2,,,5,10,719.6,P,15
29948,2,,,5,20,153.7,P,15
157533,2,,,5,6,118.2,P,12
24509,2,,,5,9,696.6,P,15
222043,2,,,5,11,536.6,P,15
33065,2,,,5,1,873.4,P,15
144549,2,,,5,7,1095.3,P,15
43731,3,6152,D3Got136,5,3,1366.7,P,15
136730,2,,,5,1,1382.4,P,11
322250,2,,,5,8,1166.8,P,15
13178,2,,,5,1,1437.5,P,9
37104,3,2241,D18Rat1,5,18,830.3,P,15
164917,2,,,5,2,296,P,15
214433,2,,,5,5,749.49,P,9
10935,3,302,D7Wox14,5,7,654.7,P,15
59984,3,11517,D10Got59,5,10,400,F,15
189251,2,,,5,14,526.8,P,15
197024,2,,,5,1,1379.29,P,12
156129,2,,,5,1,235.2,P,15
241527,2,,,5,3,1431.1,P,15
339038,2,,,5,5,889.8,P,15
44907,3,7164,D11Got86,5,11,119.2,P,15
179470,2,,,5,2,1556.2,P,14
127142,2,,,5,3,691.6,P,15
41430,3,4404,D7Rat125,5,7,944.9,P,15
38390,3,2884,D6Rat81,5,6,744.5,P,15
304685,2,,,5,1,904.9,P,15
106806,2,,,5,2,1245.6,P,15
630015,2,,,5,2,687.4,P,15
294444,2,,,5,15,46.3,P,15
630202,2,,,5,11,721.71,P,14
168708,2,,,5,19,93.41,P,13
30011,2,,,5,2,861.4,P,15
122596,2,,,5,14,114.6,P,15
43704,3,6127,D3Got88,5,3,1150.9,P,13
630303,2,,,5,20,60.7,P,15
60379,3,11912,D3Got155,5,3,1441.6,P,15
43649,3,6079,D3Got41,5,3,728.5,F,15
630026,2,,,5,11,304.6,P,15
334366,2,,,5,16,451.5,P,15
36691,3,2034,D7Rat27,5,7,230.5,P,15
99373,2,,,5,3,947.6,P,15
12182,2,,,5,9,478.57,P,14
344025,2,,,5,16,623.6,P,15
301869,2,,,5,10,877.1,P,15
14261,2,,,5,2,730.3,P,14
283404,2,,,5,1,1579,P,15
206373,2,,,5,10,170.6,P,15
630401,2,,,5,7,1076,P,13
209501,2,,,5,5,1110.6,P,15
29546,2,,,5,1,908.5,P,11
29879,2,,,5,7,639.1,P,13
43485,3,5949,D2Got10,5,2,111.4,P,14
40292,3,3835,D2Rat196,5,2,179.2,P,15
237435,2,,,5,9,495.8,P,15
12065,2,,,5,3,944.5,P,15
17630,2,,,5,7,787.4,P,15
43560,3,6009,D2Got124,5,2,1264.8,P,15
126415,2,,,5,12,776.22,P,11
28760,2,,,5,18,172.7,P,13
20618,2,,,5,3,150.3,P,13
38828,3,3103,D5Rat90,5,5,868.7,P,15
259161,2,,,5,18,568.5,P,13
23867,2,,,5,7,1063,P,15
100995,2,,,5,13,73.9,P,12
135635,2,,,5,6,819.5,P,15
176503,2,,,5,6,783.1,P,12
45440,3,7618,D17Got27,5,17,253.5,F,15
216036,2,,,5,12,338.5,P,15
199922,2,,,5,15,94.52,P,9
106619,2,,,5,1,444.4,P,12
629893,2,,,5,17,152,P,15
36618,3,1997,D5Rat2,5,5,175.7,F,15
2109,1,,,5,2,1322.2,P,15
45280,3,7479,D15Got112,5,15,544.4,P,15
44839,3,7109,D10Wox7,5,10,1134.9,P,15
222294,2,,,5,4,928.9,P,15
224055,2,,,5,13,110.8,P,15
19940,2,,,5,3,1195.11,P,10
123761,2,,,5,12,176.8,P,15
45092,3,7325,D13Got77,5,13,575.6,P,15
107744,2,,,5,2,1283.19,P,9
17120,2,,,5,4,288.9,P,15
28679,2,,,5,6,785.3,P,15
122700,2,,,5,8,633.7,P,15
242817,2,,,5,1,213.7,P,14
35619,3,1498,D6Rat2,5,6,784.6,P,15
60206,3,11739,D1Got157,5,1,1331.8,P,15
629894,2,,,5,1,1505.8,P,15
190306,2,,,5,13,631.1,P,15
189047,2,,,5,8,1051.79,P,14
133368,2,,,5,3,70.8,P,15
2691,1,,,5,5,934.8,P,15
43289,3,5802,D1Got104,5,1,1452.7,P,15
339958,2,,,5,10,151.46,P,14
3058,1,,,5,18,628.5,P,12
340212,2,,,5,14,746.49,P,14
14624,2,,,5,10,501.19,P,11
16493,2,,,5,4,804.6,P,15
282415,2,,,5,3,712.1,P,13
296670,2,,,5,9,538.1,P,15
182411,2,,,5,3,1000.7,P,14
245436,2,,,5,18,535.5,P,15
184324,2,,,5,10,104.1,P,15
29330,2,,,5,1,791.5,P,15
130805,2,,,5,4,1014.82,P,10
263840,2,,,5,3,1181.2,P,15
33765,3,633,D2Mit35,5,2,655.7,P,15
244212,2,,,5,20,483.2,P,14
630923,2,,,5,7,154,P,15
112505,2,,,5,5,1110.6,P,15
208558,2,,,5,8,55.3,P,15
28454,2,,,5,13,544.4,P,12
335668,2,,,5,4,402.65,P,9
30923,2,,,5,1,1418.09,P,12
150049,2,,,5,5,378.7,P,12
35987,3,1682,D8Rat30,5,8,872.09,P,13
73502,2,,,5,6,118.4,P,13
16766,2,,,5,10,524.79,P,12
23351,2,,,5,3,176.7,P,15
43259,3,5777,D1Got90,5,1,867.2,F,15
44594,3,6893,D9Got51,5,9,388.29,P,10
261574,2,,,5,17,130.4,P,15
2499,1,,,5,11,650.5,P,15
202784,2,,,5,16,295.51,P,13
32036,2,,,5,15,68.8,P,14
113380,2,,,5,19,717.5,P,15
143278,2,,,5,5,1057.6,P,15
200351,2,,,5,7,352.9,P,15
34003,3,753,D11Mit3,5,11,133.1,P,15
39128,3,3253,D19Rat34,5,19,,P,12
38434,3,2906,D4Rat134,5,4,291.9,F,15
334016,2,,,5,16,97.9,P,15
13841,2,,,5,X,347.01,P,11
44263,3,6605,D7Got38,5,7,480.5,P,15
321908,2,,,5,14,14.5,P,12
150985,2,,,5,17,77.9,P,15
184378,2,,,5,2,743.6,P,15
183817,2,,,5,14,37.2,P,15
43054,3,5587,D15Rat150,5,15,388.63,P,11
45642,3,7799,D19Got37,5,19,584.6,P,15
132574,2,,,5,2,1444.61,P,12
161571,2,,,5,1,1673.2,P,15
149256,2,,,5,X,179.9,P,15
629743,2,,,5,1,223.6,P,15
630845,2,,,5,17,357.2,P,15
69061,1,,,5,4,811.93,P,10
330890,2,,,5,11,488.3,P,15
14414,2,,,5,2,125.8,P,15
114683,2,,,5,6,781.61,P,10
162704,2,,,5,17,767.5,P,15
10279,3,70,D1Wox12,5,1,791.5,P,15
160363,2,,,5,8,924.4,P,15
15785,2,,,5,5,395.7,P,9
339229,2,,,5,7,40.3,P,15
294041,2,,,5,8,435.7,P,15
150541,2,,,5,13,148.9,P,9
161940,2,,,5,12,255.4,P,15
631026,2,,,5,10,678.2,P,15
188069,2,,,5,1,1133.7,P,15
261534,2,,,5,14,544.8,P,15
44784,3,7065,D10Got108,5,10,717.49,P,13
166148,2,,,5,1,1436.19,P,12
11461,3,510,D18Mit1,5,18,134.2,P,15
82764,2,,,5,19,701.91,P,11
620388,1,,,5,2,1155.2,P,15
20183,2,,,5,15,648.7,P,15
36661,3,2019,D7Rat15,5,7,694.6,P,15
165243,2,,,5,3,731,P,15
221609,2,,,5,13,437.5,P,15
280342,2,,,5,5,829.1,P,15
79083,2,,,5,19,470.1,P,12
21485,2,,,5,13,110.6,P,13
137837,2,,,5,6,657.5,P,15
29921,2,,,5,6,858.6,P,15
246168,2,,,5,3,62,P,15
176337,2,,,5,9,710.1,P,11
630133,2,,,5,19,481.5,P,15
216547,2,,,5,1,789.7,P,15
60230,3,11763,D1Got244,5,1,1649.6,P,15
14147,2,,,5,2,1501.4,P,15
128559,2,,,5,7,679.5,P,15
629980,2,,,5,4,1115.9,P,15
629797,2,,,5,2,681.5,P,15
23972,2,,,5,20,462.2,P,15
37558,3,2468,D2Rat114,5,2,161.1,F,15
26870,2,,,5,2,1161.4,P,15
107911,2,,,5,17,732.1,P,12
14978,2,,,5,2,1259.2,P,15
211043,2,,,5,20,403.23,P,13
34763,3,1067,D8Rat62,5,8,842.7,F,15
27098,2,,,5,8,179.75,P,8
41474,3,4426,D7Rat120,5,7,935.2,P,15
631143,2,,,5,12,58.1,P,15
35479,3,1428,D12Rat8,5,12,356.3,P,15
324059,2,,,5,4,579.9,P,15
30158,2,,,5,9,708.39,P,14
24521,2,,,5,1,1304.5,P,15
41054,3,4216,D12Rat61,5,12,132.8,P,15
44867,3,7128,D11Got43,5,11,443.5,P,14
120899,2,,,5,15,267.6,P,15
18905,2,,,5,5,199.81,P,12
21911,2,,,5,7,117.95,P,12
30215,2,,,5,14,382.58,P,9
17150,2,,,5,3,663.3,P,15
631137,2,,,5,14,553,P,15
311564,2,,,5,1,1358.6,P,15
109997,2,,,5,16,190.3,P,15
175664,2,,,5,2,123.4,P,15
313580,2,,,5,8,479.6,P,15
165452,2,,,5,1,131.3,P,15
307192,2,,,5,10,981.4,P,15
3269,1,,,5,3,1023.4,P,15
44803,3,7080,D10Got126,5,10,843.8,P,15
26612,2,,,5,8,1141.5,P,15
630414,2,,,5,20,91.2,P,15
10416,3,119,D1Mgh18,5,3,1280.5,P,11
210402,2,,,5,8,1315.9,P,15
37278,3,2328,D12Rat44,5,12,800.7,P,15
127522,2,,,5,5,1106,P,15
630849,2,,,5,7,892,P,15
14756,2,,,5,3,1006.7,P,15
294521,2,,,5,9,386.4,P,13
208515,2,,,5,6,775.59,P,14
631126,2,,,5,2,1261.2,P,15
33567,3,534,DXMit1,5,X,153.3,F,15
186925,2,,,5,20,502.9,P,15
296894,2,,,5,5,1157.1,P,15
27413,2,,,5,4,607.1,P,15
35415,3,1396,D19Rat22,5,19,287.3,F,15
134458,2,,,5,19,276.21,P,11
335177,2,,,5,18,78.2,P,15
16520,2,,,5,19,649.3,P,15
264589,2,,,5,16,560.21,P,12
191080,2,,,5,5,716.6,P,10
206094,2,,,5,1,697.3,P,15
34931,3,1152,D14Rat19,5,14,571.5,P,15
103154,2,,,5,14,575,P,15
79449,2,,,5,1,1399.2,P,15
215368,2,,,5,17,774.9,P,15
44103,3,6466,D6Got91,5,6,516.1,P,11
136887,2,,,5,17,774.9,P,15
228506,2,,,5,9,399.9,P,15
29507,2,,,5,15,646.7,P,15
42945,3,5478,D11Rat100,5,11,73,P,15
159222,2,,,5,2,681.5,P,15
630186,2,,,5,20,476.3,P,15
37884,3,2631,D1Rat184,5,1,1052.4,P,15
81143,2,,,5,17,509.79,P,12
145335,2,,,5,7,339.4,P,12
34441,3,971,D5Mgh20,5,5,901.9,P,15
26198,2,,,5,17,.6,P,15
45732,3,7871,DxGot20,5,X,310.8,F,15
213288,2,,,5,12,110.7,P,15
243190,2,,,5,8,808.2,P,15
11223,3,414,D8Wox6,5,8,1052.4,P,15
631035,2,,,5,6,922.1,P,15
31205,2,,,5,1,1433.4,P,15
46782,2,,,5,3,1183.1,P,15
60114,3,11647,D15Got67,5,15,471.1,F,15
13601,2,,,5,20,119.3,P,15
21647,2,,,5,4,1013.4,P,15
36659,3,2018,D2Rat17,5,2,323,F,15
181068,2,,,5,18,764.1,P,15
195931,2,,,5,12,578,P,15
343681,2,,,5,11,262.7,P,13
299577,2,,,5,19,586.7,P,15
15485,2,,,5,6,92.7,P,10
25811,2,,,5,1,824.8,P,10
203530,2,,,5,5,838.3,P,13
172584,2,,,5,5,988.9,P,10
324198,2,,,5,7,894,P,15
71735,2,,,5,1,826.5,P,15
31541,2,,,5,7,880.6,P,15
33652,3,577,D16Mit5,5,16,158.2,F,15
51136,2,,,5,9,104.9,P,15
96404,2,,,5,12,121.4,P,15
110400,2,,,5,8,1116.7,P,15
242935,2,,,5,12,566.2,P,15
244945,2,,,5,10,172.3,P,15
26081,2,,,5,1,826.7,P,14
32750,2,,,5,8,311.4,P,15
15455,2,,,5,16,167.1,P,15
97912,2,,,5,1,675.2,P,15
629822,2,,,5,12,176.5,P,15
38852,3,3115,D2Rat165,5,2,1546.3,P,15
87569,2,,,5,8,703.59,P,11
195635,2,,,5,6,738,P,15
164091,2,,,5,1,1561.3,P,13
17027,2,,,5,19,112.8,P,15
191830,2,,,5,3,950.3,P,15
31571,2,,,5,3,987.9,P,15
43974,3,6365,D5Got70,5,5,876.9,P,15
191766,2,,,5,19,714,P,15
21293,2,,,5,4,61.3,P,15
343027,2,,,5,19,160.61,P,11
44976,3,7227,D12Got47,5,12,370.21,P,12
44432,3,6745,D8Got88,5,8,616.9,P,15
161939,2,,,5,X,503.01,P,10
208732,2,,,5,5,1056.1,P,15
177729,2,,,5,14,454.08,P,10
3116,1,,,5,17,109.2,P,15
87682,2,,,5,8,551.5,P,15
169581,2,,,5,16,631.2,P,15
99273,2,,,5,4,1048.1,P,15
2582,1,,,5,6,686.1,P,15
44629,3,6923,D9Got81,5,9,670,P,15
45391,3,7578,D16Got82,5,16,707.8,P,15
25886,2,,,5,2,1481.4,P,14
44716,3,7002,D10Got50,5,10,339.01,P,13
32516,2,,,5,19,652.8,P,15
630410,2,,,5,1,841.4,P,13
78653,2,,,5,8,404.3,P,14
233668,2,,,5,2,963.9,P,15
40784,3,4081,D7Rat135,5,7,722.5,P,14
113402,2,,,5,10,684.5,P,15
44661,3,6953,D9Got121,5,9,804.7,F,15
10764,3,246,D7Mit23,5,7,118.5,P,15
630629,2,,,5,10,405.1,P,13
44454,3,6764,D8Got107,5,8,884.9,F,15
60539,3,12072,D6Got43,5,6,165.3,P,15
209185,2,,,5,20,449.1,P,15
11303,3,446,D5Wox11,5,5,868.7,P,15
107177,2,,,5,2,848.3,P,15
36816,3,2097,D18Rat12,5,18,723.4,F,15
45352,3,7541,D16Got45,5,16,462.4,P,15
22283,2,,,5,5,1007.9,P,15
109457,2,,,5,9,60.7,P,15
152498,2,,,5,1,850.2,P,15
89109,2,,,5,16,179.8,P,15
48290,2,,,5,5,836.6,P,15
12965,2,,,5,1,1616.8,P,9
129521,2,,,5,1,1070.8,P,15
17759,2,,,5,8,183.7,P,11
14114,2,,,5,5,964.91,P,11
40302,3,3840,D10Rat162,5,10,578,P,14
20321,2,,,5,13,537.7,P,15
11984,2,,,5,8,636.19,P,14
215511,2,,,5,2,1196.1,P,15
36005,3,1691,D6Rat9,5,6,852.1,F,15
19481,2,,,5,4,546.3,P,15
44836,3,7106,D10Got154,5,10,1090,P,15
36960,3,2169,D1Rat76,5,1,1612,P,14
242334,2,,,5,8,927.59,P,11
35146,3,1261,D1Rat2,5,1,76.9,P,15
23582,2,,,5,10,524.58,P,11
27659,2,,,5,1,1375.5,P,15
24983,2,,,5,3,1352.3,P,15
60685,3,12218,DxGot46,5,1,1474.42,P,10
297934,2,,,5,3,26.7,P,15
225935,2,,,5,1,1353.9,P,15
36990,3,2184,D6Rat12,5,6,752.5,F,15
186530,2,,,5,7,791.4,P,15
283902,2,,,5,15,68.8,P,12
34080,3,791,D13Mgh10,5,13,629.7,P,15
145685,2,,,5,5,1007.9,P,15
309492,2,,,5,6,747.2,P,15
190468,2,,,5,11,178.4,P,15
197889,2,,,5,1,1097.7,P,15
171270,2,,,5,1,814.3,P,15
60237,3,11770,D1Got272,5,4,733.02,P,11
85817,2,,,5,5,1057.6,P,15
629723,2,,,5,11,176.8,P,15
120095,2,,,5,7,1086.5,P,15
112057,2,,,5,20,151.6,P,15
190402,2,,,5,10,1008.9,P,15
170711,2,,,5,17,80.3,P,15
311317,2,,,5,4,982.8,P,15
40760,3,4069,D8Rat131,5,8,1021.2,P,15
20018,2,,,5,19,480.1,P,15
16247,2,,,5,19,649.8,P,15
27401,2,,,5,11,653.1,P,15
202401,2,,,5,8,404.1,P,15
13067,2,,,5,4,660.07,P,10
24686,2,,,5,4,1066.4,P,15
267925,2,,,5,1,1622.71,P,11
43403,3,5884,D1Got199,5,1,1511.4,P,15
630659,2,,,5,5,268.6,P,12
37818,3,2598,D8Rat66,5,8,1055.5,P,15
630419,2,,,5,1,791.4,P,15
19895,2,,,5,4,1012.3,P,15
230317,2,,,5,20,77.6,P,15
36554,3,1965,D4Rat47,5,4,692.1,F,15
45190,3,7407,D14Got66,5,14,645.3,F,15
311224,2,,,5,5,965.41,P,13
37602,3,2490,D8Rat82,5,8,290.6,F,15
118304,2,,,5,6,118,P,13
36307,3,1842,D14Rat21,5,14,667.4,F,15
43204,3,5735,D1Got34,5,1,321.4,P,15
625829,3,13228,D16Got85,5,16,754.9,P,15
200652,2,,,5,14,784.69,P,11
43225,3,5754,D1Wox1,5,1,590.8,P,15
37312,3,2345,D9Rat100,5,9,810.8,P,15
123532,2,,,5,2,1593.7,P,15
631067,2,,,5,1,194.5,P,15
33870,3,686,D1Mit17,5,1,981.1,P,15
23981,2,,,5,17,157.3,P,14
194775,2,,,5,17,278.1,P,15
106230,2,,,5,1,1617.72,P,10
134169,2,,,5,9,569.1,P,15
195336,2,,,5,5,1173.8,P,15
278772,2,,,5,13,760.1,P,15
36009,3,1693,D9Rat54,5,9,715.8,P,11
22334,2,,,5,20,53.8,P,14
42054,3,4712,D18Arb7,5,18,662,P,15
134244,2,,,5,5,855.9,P,15
629819,2,,,5,3,1065.9,P,15
162989,2,,,5,2,388.2,P,15
19409,2,,,5,2,1194.81,P,13
18956,2,,,5,1,1643.8,P,15
89142,2,,,5,3,1001.9,P,13
219842,2,,,5,9,60.3,P,15
630438,2,,,5,13,628.6,P,15
44418,3,6736,D8Got81,5,8,568.3,P,15
152186,2,,,5,4,307.2,P,15
124986,2,,,5,3,1525.1,P,15
630735,2,,,5,7,503.6,P,15
44550,3,6851,D9Got12,5,9,14.8,P,15
298123,2,,,5,10,859.9,P,15
123624,2,,,5,7,1086.5,P,15
27272,2,,,5,7,121.4,P,15
301165,2,,,5,3,678.4,P,15
120197,2,,,5,14,574.6,P,15
21287,2,,,5,13,553.4,P,15
21425,2,,,5,20,316.5,P,15
12110,2,,,5,7,1063.5,P,15
292576,2,,,5,2,1293.4,P,15
124203,2,,,5,5,559,P,15
3544,1,,,5,8,1052.2,P,15
630233,2,,,5,7,128.9,P,15
84662,2,,,5,13,656,P,15
43457,3,5925,D1Got255,5,1,1683.3,P,15
204006,2,,,5,4,1046.21,P,13
17369,2,,,5,19,93.8,P,15
97647,2,,,5,7,859.4,P,15
25955,2,,,5,9,58.5,P,15
148648,2,,,5,2,1582,P,13
44224,3,6570,D7Wox26,5,7,118.5,P,15
231655,2,,,5,11,391.9,P,15
630239,2,,,5,1,1062.9,P,15
28007,2,,,5,20,405.55,P,10
181349,2,,,5,18,569.3,P,9
43569,3,6015,D2Got128,5,2,1285.9,P,15
34499,3,1000,D7Mgh7,5,7,632.7,P,15
20660,2,,,5,10,66.5,P,15
21968,2,,,5,1,1683.4,P,15
10957,3,316,D8Wox9,5,8,1191.3,P,11
20105,2,,,5,2,1606.3,P,13
43295,3,5807,D1Got119,5,1,1060.9,P,15
36560,3,1968,D6Rat34,5,6,179,F,15
104258,2,,,5,5,902.4,P,15
43490,3,5954,D2Got27,5,2,273,F,15
40364,3,3871,D8Rat134,5,8,1013.9,P,15
42487,3,5020,D1Rat416,5,1,973.99,P,14
104543,2,,,5,9,534,P,15
225816,2,,,5,18,35,P,15
12287,2,,,5,5,1004.4,P,15
45088,3,7322,D13Got69,5,13,565.6,P,13
43925,2,,,5,3,708.5,P,12
299414,2,,,5,1,824.9,P,13
191462,2,,,5,1,908.2,P,12
343983,2,,,5,1,570.8,P,14
105764,2,,,5,20,484.41,P,13
296168,2,,,5,13,608.5,P,15
186561,2,,,5,7,117.75,P,12
199462,2,,,5,5,1106.1,P,15
43440,3,5912,D1Got233,5,1,1587.31,P,10
96949,2,,,5,6,716.7,P,15
203806,2,,,5,16,166.71,P,14
45617,2,,,5,19,304.4,P,15
94098,2,,,5,6,784.79,P,14
43598,3,6038,D2Got152,5,2,1546.5,P,13
155939,2,,,5,13,476.9,P,11
630752,2,,,5,15,96.2,P,15
140827,2,,,5,10,973.8,P,15
338073,2,,,5,18,182.4,P,15
3337,1,,,5,8,703.1,P,13
39242,3,3310,D2Rat98,5,2,653.1,P,15
19229,2,,,5,13,632,P,15
183899,2,,,5,3,1354.1,P,15
184846,2,,,5,2,1128.3,P,14
343005,2,,,5,1,1713.3,P,14
323639,2,,,5,13,201.5,P,10
227015,2,,,5,2,148.7,P,15
214016,2,,,5,3,1381.9,P,15
72944,2,,,5,12,605.8,P,15
44607,3,6903,D9Got61,5,9,476.78,P,13
281509,2,,,5,19,747.5,P,11
263175,2,,,5,17,341.4,P,15
309874,2,,,5,1,1538,P,15
204620,2,,,5,9,769.2,P,15
15872,2,,,5,1,1650.3,P,14
11603,2,,,5,7,607.5,P,15
98062,2,,,5,4,297.1,P,15
33882,3,692,D17Mit2,5,17,373.9,P,12
89819,2,,,5,6,738,P,15
13583,2,,,5,2,1644.8,P,15
39728,3,3553,D2Rat192,5,2,19.8,P,15
176907,2,,,5,1,907.5,P,10
343945,2,,,5,2,281.2,P,9
30422,2,,,5,5,838.9,P,15
224532,2,,,5,2,1555.3,P,15
45553,3,7721,D18Got52,5,18,491.8,F,15
634585,2,,,5,12,703.3,P,15
140439,2,,,5,14,25.9,P,15
236179,2,,,5,12,780.33,P,12
335591,2,,,5,6,260.7,P,13
45307,3,7503,D16Got1,5,16,60.8,P,15
